codeInseeImmo,valeur_moyenne_fonciere,local_total,local_maison,local_appart
74040,8639,10,5,5
74138,3624,3,3,0
74289,3684,3,3,0
74118,6072,10,3,7
74136,8882,22,3,19
74062,4088,1,1,0
74076,4211,5,4,1
74176,9217,3,1,2
74151,2079,2,2,0
74002,3690,4,4,0
74088,3857,5,2,3
74153,3440,3,1,2
74128,5697,7,5,2
74177,4314,1,1,0
74026,4735,13,2,11
74135,4229,6,1,5
74197,3434,4,0,4
74201,5058,7,5,2
74019,5430,5,0,5
74179,3660,2,2,0
74220,4006,21,5,16
74233,3293,5,3,2
74235,4155,3,3,0
74035,3265,2,2,0
74283,3395,4,4,0
74259,3067,3,3,0
74306,2100,1,1,0
74124,7097,8,6,2
74216,3568,5,0,5
74184,4714,3,3,0
74302,4526,3,0,3
74265,8146,1,1,0
74255,3822,1,1,0
74117,4261,1,1,0
74232,3326,1,0,1
74097,4130,2,2,0
74296,4324,6,3,3
74202,5062,3,1,2
74152,5320,2,2,0
74009,7408,3,3,0
74160,5142,8,2,6
74158,4175,1,1,0
74044,5401,3,2,1
74260,3500,3,3,0
74314,4452,5,1,4
74086,6357,2,0,2
74055,2796,3,2,1
74004,2931,3,3,0
74262,3916,1,0,1
74165,3224,1,0,1
74109,2860,1,1,0
74161,4150,1,1,0
74029,2307,3,2,1
74291,2986,2,1,1
74178,4066,1,1,0
74307,5285,1,1,0
74078,3637,3,2,1
74192,6426,3,1,2
74067,4966,3,0,3
74144,3298,2,1,1
74021,4676,2,2,0
74051,5044,2,1,1
74186,3337,2,2,0
74198,4783,1,0,1
74194,5299,1,1,0
74313,3755,1,0,1
74228,4949,1,1,0
74100,3648,1,1,0
74014,4955,42,5,37
74056,11952,96,23,73
74173,40053,70,6,64
74264,2544,26,8,18
74236,8361,68,12,56
74215,5517,18,0,18
74042,2981,39,5,34
74083,9531,27,9,18
74224,3743,34,6,28
74304,3688,3,1,2
74081,3231,71,10,61
74278,2987,14,3,11
74085,7174,11,3,8
74208,5029,46,11,35
74134,11536,35,8,27
74253,3822,2,2,0
74258,11440,40,4,36
74276,3446,24,8,16
74311,4020,11,3,8
74189,4251,12,5,7
74190,4079,11,2,9
74090,4158,4,2,2
74256,3205,52,5,47
74250,4792,18,7,11
74143,10562,37,7,30
74169,2716,19,3,16
74099,12569,13,3,10
74183,4757,13,8,5
74212,4208,3,2,1
74164,3455,15,4,11
74174,3075,2,2,0
74018,4331,5,4,1
74205,2251,7,2,5
74240,3860,2,2,0
74159,3032,7,4,3
74252,5848,3,1,2
74244,5665,4,2,2
74209,4486,2,2,0
74241,3586,8,2,6
74064,8804,6,3,3
74162,4668,2,2,0
74087,4696,4,4,0
74007,3745,9,6,3
74266,6900,8,3,5
74312,3110,3,2,1
74196,3203,2,2,0
74089,10644,6,1,5
74024,4491,2,2,0
74049,2958,2,2,0
74290,4213,2,2,0
74103,4722,1,1,0
74293,4366,3,2,1
74171,3929,1,0,1
74218,4156,1,1,0
74063,4652,1,0,1
74210,2245,1,1,0
74281,3567,3,1,2
74058,4543,1,0,1
74121,6058,1,1,0
74140,2118,1,0,1
74191,6674,3,0,3
74175,4500,1,1,0
74005,7683,1,1,0
74119,5490,1,1,0
74033,4478,1,1,0
74155,2216,1,0,1
74154,4035,1,0,1
74105,3729,1,0,1
74279,4169,1,0,1
76540,7304,569,67,502
76295,708,4,4,0
76192,2426,10,10,0
76451,2738,47,14,33
76464,2365,7,7,0
76575,3226,32,27,5
76594,1518,6,6,0
76165,3974,34,19,15
76319,2625,16,15,1
76108,4416,36,19,17
76599,2512,9,9,0
76429,2856,23,16,7
76402,2756,17,16,1
76217,5087,161,42,119
76005,1983,11,9,2
76125,1739,4,4,0
76728,1582,2,2,0
76475,2084,10,8,2
76410,2078,16,8,8
76116,2122,10,10,0
76545,1982,4,3,1
76212,2829,42,26,16
76322,2186,23,12,11
76498,3076,67,32,35
76640,1863,30,24,6
76618,2247,26,26,0
76366,1941,10,10,0
76624,1891,12,12,0
76209,1859,5,5,0
76681,2876,58,39,19
76462,3125,17,6,11
76460,833,1,1,0
76231,5521,62,10,52
76449,915,3,3,0
76312,1989,21,12,9
76426,1413,1,1,0
76561,1547,15,8,7
76276,2019,13,13,0
76479,626,4,4,0
76711,2695,26,11,15
76178,1846,3,3,0
76420,2174,3,3,0
76377,2320,4,4,0
76057,1965,26,25,1
76216,2289,20,9,11
76495,4377,17,9,8
76218,2484,2,2,0
76255,1986,18,11,7
76095,2451,22,10,12
76173,1891,4,4,0
76535,1907,2,2,0
76069,3558,7,4,3
76147,1596,9,9,0
76199,2371,3,3,0
76673,2112,10,10,0
76007,17192,3,3,0
76709,1959,8,8,0
76018,2018,4,4,0
76208,1971,2,2,0
76672,2026,5,5,0
76515,2114,2,2,0
76026,1957,7,6,1
76162,2139,2,2,0
76101,1384,4,4,0
76211,1590,1,1,0
76273,2776,2,2,0
76528,1714,2,2,0
76157,2030,28,13,15
76094,2448,2,2,0
76459,1248,4,4,0
76628,2200,1,1,0
76278,1382,8,6,2
76547,2794,3,3,0
76743,2301,2,2,0
76555,1528,2,2,0
76369,994,4,4,0
76591,2195,4,4,0
76349,3946,6,6,0
76265,1750,1,1,0
76419,1703,2,2,0
76484,2076,24,24,0
76359,1012,5,5,0
76617,2168,6,6,0
76060,703,1,1,0
76374,1101,8,8,0
76146,1781,10,10,0
76399,1467,1,1,0
76452,2229,3,2,1
76738,2303,2,2,0
76122,840,2,2,0
76446,4144,4,4,0
76486,1413,2,2,0
76271,1635,4,4,0
76152,1874,6,6,0
76432,1267,2,2,0
76623,684,2,2,0
76656,1585,5,5,0
76469,1318,2,2,0
76392,1723,3,3,0
76184,2037,2,2,0
76034,1520,14,13,1
76482,2217,10,10,0
76532,1379,5,5,0
76321,1784,9,9,0
76328,2316,1,1,0
76334,1083,2,2,0
76631,2601,5,5,0
76126,2281,4,4,0
76707,2196,6,6,0
76521,3438,2,2,0
76103,2477,18,11,7
76497,2234,10,8,2
76453,1965,5,5,0
76474,2360,8,7,1
76411,1033,4,4,0
76099,1793,3,3,0
76381,2553,1,1,0
76130,1916,1,1,0
76193,1781,2,2,0
76070,2371,1,1,0
76389,2370,3,3,0
76112,2009,2,2,0
76753,2321,1,1,0
76666,2351,2,2,0
76472,1645,4,4,0
76744,2261,1,1,0
76505,60,3,3,0
76395,429,1,1,0
76179,2206,8,7,1
76433,2000,1,1,0
76269,1035,3,3,0
76222,2938,8,6,2
76506,1505,1,1,0
76065,1963,2,2,0
76678,1791,5,5,0
76203,1511,3,3,0
76636,2114,2,2,0
76385,3985,9,5,4
76391,1641,4,4,0
76247,1887,3,3,0
76200,1957,2,2,0
76676,1259,4,4,0
76750,1152,2,2,0
76051,2408,9,9,0
76105,2245,1,1,0
76634,3083,2,2,0
76367,2532,3,3,0
76517,4307,5,2,3
76562,1604,4,1,3
76717,1099,3,3,0
76705,2575,6,6,0
76100,2820,3,3,0
76509,2607,2,2,0
76740,2442,1,1,0
76288,1526,3,3,0
76379,2066,2,2,0
76252,3049,1,1,0
76654,3478,4,4,0
76106,1458,1,1,0
76457,1506,2,1,1
76313,2024,3,3,0
76030,1959,2,2,0
76378,2257,5,5,0
76282,1916,4,4,0
76621,1742,4,4,0
76131,1707,2,2,0
76038,8200,4,4,0
76202,1729,2,2,0
76260,786,2,1,1
76142,2544,2,2,0
76338,1781,1,1,0
76397,1747,3,3,0
76289,2484,3,3,0
76574,1688,1,1,0
76072,1940,4,4,0
76121,1811,1,1,0
76235,1727,3,3,0
76514,2034,1,1,0
76500,2405,8,8,0
76448,2394,1,1,0
76566,1600,2,2,0
76233,1378,2,2,0
76019,2243,3,3,0
76262,2212,2,2,0
76166,2066,1,1,0
76245,2577,6,6,0
76201,2168,2,2,0
76756,2316,3,3,0
76436,1980,7,7,0
76160,2146,1,1,0
76644,2184,4,4,0
76590,4706,1,1,0
76648,1762,4,4,0
76414,3716,4,1,3
76526,1510,2,2,0
76280,520,1,1,0
76541,3327,1,1,0
76652,1743,4,4,0
76553,1938,1,1,0
76054,1000,3,3,0
76548,4713,4,4,0
76441,1343,4,4,0
76363,1520,3,3,0
76604,1379,1,1,0
76443,2247,1,1,0
76550,2174,1,1,0
76343,1812,2,2,0
76632,1904,1,1,0
76311,2659,3,3,0
76306,1810,2,2,0
76263,1638,3,3,0
76538,714,1,1,0
76243,2030,2,2,0
76287,2187,5,5,0
76583,1980,1,1,0
76558,1627,2,2,0
76598,483,1,1,0
76463,2250,2,2,0
76096,814,1,1,0
76422,1556,2,2,0
76396,1250,2,2,0
76067,1500,1,1,0
76571,2034,2,2,0
76520,1243,2,2,0
76677,3224,3,3,0
76214,1095,1,1,0
76330,2381,4,4,0
76400,2312,1,1,0
76380,2100,1,1,0
76565,1981,1,1,0
76093,1387,2,2,0
76503,1940,1,1,0
76445,2805,2,2,0
76435,1800,1,1,0
76614,3259,3,3,0
76135,1426,1,1,0
76698,1182,2,2,0
76154,753,1,1,0
76354,1940,3,3,0
76004,1378,1,1,0
76577,921,1,1,0
76570,1181,1,1,0
76536,2735,4,4,0
76364,1484,1,1,0
76580,2874,1,1,0
76163,1148,2,2,0
76261,1251,2,2,0
76229,1250,1,1,0
76133,2899,1,1,0
76350,956,1,1,0
76088,796,2,2,0
76139,690,2,2,0
76544,1613,2,2,0
76665,1429,2,2,0
76059,1451,2,2,0
76671,2446,1,1,0
76257,1134,1,1,0
76560,2526,2,0,2
76412,1647,4,4,0
76331,1670,2,2,0
76345,1765,3,3,0
76442,2292,1,1,0
76608,3985,1,1,0
76492,2455,1,1,0
76035,1835,2,2,0
76423,1416,2,2,0
76415,1045,2,2,0
76424,2984,1,1,0
76667,1327,1,1,0
76502,9167,4,4,0
76461,1732,1,1,0
76036,1819,1,1,0
76384,3218,73,51,22
76351,5771,1805,519,1286
76196,2152,22,22,0
76655,2301,56,32,24
76467,2009,9,9,0
76758,2465,108,64,44
76041,2322,11,11,0
76259,3992,261,138,123
76291,1718,8,8,0
76534,2554,3,3,0
76341,4773,79,36,43
76013,1974,22,22,0
76685,1820,15,15,0
76616,2287,7,7,0
76275,2597,14,14,0
76471,2220,10,10,0
76476,1940,74,69,5
76250,2562,8,8,0
76726,2126,9,9,0
76398,1742,9,9,0
76296,2230,28,26,2
76305,2345,29,28,1
76159,2258,38,31,7
76490,3214,13,11,2
76232,1938,5,5,0
76164,2801,38,28,10
76421,2007,7,7,0
76156,2527,3,3,0
76390,2180,17,17,0
76552,3490,52,19,33
76015,2232,14,14,0
76596,2547,18,18,0
76141,1609,15,15,0
76447,2551,119,85,34
76752,1772,18,16,2
76663,4565,16,16,0
76699,2291,10,10,0
76002,1507,11,11,0
76563,2522,22,22,0
76241,3331,1,1,0
76167,2365,14,14,0
76336,1959,5,5,0
76613,1766,8,8,0
76114,2169,124,86,38
76158,1176,3,3,0
76198,2072,4,4,0
76270,3104,16,16,0
76128,1626,8,8,0
76708,2540,3,3,0
76587,2297,4,4,0
76684,2281,15,15,0
76115,1447,5,5,0
76660,2575,12,12,0
76254,3289,25,21,4
76693,2113,8,8,0
76736,2313,14,11,3
76522,5920,17,13,4
76751,1825,10,10,0
76595,2594,30,29,1
76386,1980,4,4,0
76407,850,1,1,0
76647,3406,41,28,13
76281,1921,19,19,0
76418,2219,12,12,0
76481,4710,48,48,0
76533,2108,16,16,0
76014,2173,10,10,0
76272,1816,3,3,0
76718,2137,16,16,0
76725,1940,6,6,0
76388,2112,12,12,0
76382,2120,7,7,0
76719,2421,6,6,0
76009,1372,4,4,0
76264,1763,3,3,0
76143,2184,9,9,0
76240,2255,8,8,0
76169,1474,7,7,0
76559,1418,3,3,0
76556,1893,10,8,2
76303,2037,8,8,0
76473,2274,5,5,0
76650,2630,11,11,0
76238,2207,10,10,0
76518,1795,7,7,0
76206,3599,6,6,0
76670,2154,8,8,0
76597,1288,7,7,0
76510,4091,10,10,0
76468,2040,10,10,0
76023,1491,8,8,0
76439,1794,5,5,0
76689,2034,6,6,0
76082,2598,6,6,0
76329,2163,28,20,8
76017,4584,10,10,0
76339,1454,3,3,0
76585,916,5,5,0
76258,1792,40,34,6
76016,2178,3,3,0
76279,1623,5,5,0
76600,2079,31,15,16
76090,1936,19,19,0
76686,2524,7,7,0
76653,1709,3,3,0
76022,1854,5,5,0
76253,2120,3,3,0
76401,1960,35,35,0
76714,2021,11,11,0
76348,2457,7,7,0
76542,1036,4,4,0
76627,1814,12,12,0
76757,2423,6,6,0
76576,1830,10,10,0
76488,1976,3,3,0
76664,2254,9,9,0
76219,1918,29,28,1
76129,857,2,2,0
76470,1772,8,8,0
76079,4353,5,5,0
76637,2132,9,9,0
76140,558,1,1,0
76001,1957,10,10,0
76370,2295,2,2,0
76557,1669,13,13,0
76299,1477,4,4,0
76755,1687,8,8,0
76302,2203,22,20,2
76368,2995,9,9,0
76307,2251,7,5,2
76076,1772,2,2,0
76228,1312,2,2,0
76340,1740,4,4,0
76543,4646,18,18,0
76183,2648,6,6,0
76346,1091,2,2,0
76702,1858,11,11,0
76524,1882,4,4,0
76586,2228,6,6,0
76646,2426,6,6,0
76176,3716,4,4,0
76564,1968,6,6,0
76118,1862,6,6,0
76695,2227,2,2,0
76622,491,1,1,0
76355,1928,10,10,0
76221,2129,6,6,0
76683,3942,8,8,0
76293,4117,5,5,0
76357,2791,7,7,0
76043,1698,8,8,0
76309,1920,4,4,0
76110,2050,3,3,0
76732,1776,4,4,0
76669,2415,2,2,0
76746,1937,4,4,0
76213,1868,9,9,0
76251,1548,7,7,0
76361,3015,10,10,0
76117,2150,9,9,0
76494,2258,14,14,0
76365,2227,5,5,0
76657,1605,5,5,0
76668,2143,2,2,0
76294,2971,6,6,0
76610,2084,4,4,0
76134,2321,8,8,0
76615,2321,5,5,0
76225,1782,7,7,0
76195,2171,1,1,0
76737,1810,8,8,0
76499,1629,6,6,0
76315,1731,9,9,0
76706,2591,6,6,0
76716,2079,8,8,0
76748,18679,17,17,0
76754,2808,13,13,0
76735,3470,8,3,5
76239,2522,14,14,0
76224,4262,10,10,0
76593,1696,8,8,0
76658,1957,13,13,0
76187,1660,3,3,0
76298,2213,8,8,0
76190,5417,6,6,0
76493,2730,5,5,0
76194,2451,8,8,0
76068,1699,3,3,0
76055,1792,6,6,0
76408,2389,12,12,0
76626,2096,11,11,0
76609,2515,6,6,0
76477,2496,4,4,0
76603,2100,2,2,0
76491,1048,5,5,0
76318,2275,7,7,0
76300,2447,7,7,0
76692,2727,2,2,0
76033,3340,8,8,0
76151,2133,2,2,0
76715,1962,10,10,0
76387,1653,5,5,0
76077,1709,3,3,0
76530,1614,2,2,0
76304,1631,3,3,0
76456,1888,10,9,1
76712,1910,7,7,0
76342,1762,5,5,0
76227,1231,3,3,0
76189,2109,4,4,0
76508,2250,6,6,0
76006,2940,5,5,0
76727,2025,9,9,0
76012,2345,5,5,0
76680,1128,2,2,0
76641,1425,1,1,0
76642,1267,3,3,0
76480,2247,4,4,0
76087,2414,12,12,0
76741,1348,3,3,0
76409,2232,2,2,0
76734,2469,2,2,0
76325,2018,2,2,0
76353,933,2,2,0
76611,8965,16,16,0
76406,2543,3,1,2
76688,1738,4,4,0
76181,2616,2,2,0
76182,1571,6,6,0
76092,2215,10,10,0
76317,2117,4,4,0
76568,2302,9,9,0
76172,2645,3,3,0
76730,2833,1,1,0
76489,2141,4,4,0
76651,2140,4,4,0
76592,2053,5,5,0
76104,2131,1,1,0
76174,2802,6,6,0
76551,3280,3,3,0
76404,2790,12,12,0
76064,2084,4,4,0
76504,2911,7,7,0
76483,1804,2,2,0
76747,2959,4,4,0
76010,1313,3,3,0
76501,1836,4,4,0
76011,1777,2,2,0
76040,1962,2,2,0
76021,1804,9,9,0
76032,3719,2,2,0
76314,2030,1,1,0
76144,2000,2,2,0
76180,2668,4,4,0
76045,2530,2,2,0
76132,1622,1,1,0
76084,1858,2,2,0
76236,2418,2,2,0
76428,1646,2,2,0
76268,1600,2,2,0
77053,4495,176,68,108
77186,8272,173,46,127
77152,3370,136,61,75
77296,3258,117,31,86
77407,5154,191,110,81
77495,4235,53,45,8
77122,4067,186,106,80
77034,3902,4,4,0
77288,4945,355,45,310
77251,8615,108,48,60
77285,3084,153,49,104
77350,6158,173,75,98
77103,1450,4,0,4
77528,3334,16,16,0
77470,3713,57,33,24
77445,2977,163,81,82
77453,3192,12,12,0
77373,4325,260,128,132
77039,4079,16,16,0
77217,3775,35,23,12
77249,3796,69,65,4
77409,2431,19,19,0
77394,3326,16,15,1
77006,4556,12,10,2
77037,6591,62,52,10
77441,4277,23,21,2
77065,3560,17,17,0
77431,2946,49,44,5
77447,3712,13,9,4
77014,3316,135,27,108
77096,5932,17,15,2
77463,3878,36,30,6
77374,3829,27,22,5
77450,4154,23,20,3
77384,4314,26,23,3
77333,2862,89,54,35
77305,7574,196,47,149
77389,3017,26,10,16
77040,9596,22,20,2
77175,3426,21,20,1
77465,2667,9,8,1
77168,1986,20,19,1
77339,3419,31,28,3
77255,2484,29,20,9
77215,4651,63,42,21
77222,3177,47,36,11
77390,4038,121,57,64
77480,2318,9,9,0
77067,3114,58,43,15
77185,3563,5,5,0
77458,3374,51,36,15
77326,3133,46,29,17
77099,2195,22,20,2
77316,3144,154,124,30
77340,3314,13,13,0
77191,3176,8,7,1
77211,2358,15,15,0
77216,17288,33,24,9
77079,2766,46,32,14
77254,6642,17,11,6
77317,3542,30,22,8
77489,1972,7,7,0
77107,4711,50,29,21
77485,3118,19,19,0
77100,3346,38,28,10
77377,3514,21,17,4
77353,2346,5,5,0
77114,3791,37,26,11
77482,2182,19,16,3
77210,2346,21,21,0
77494,2506,22,21,1
77506,1498,2,2,0
77061,4805,19,12,7
77261,2417,21,19,2
77293,2763,30,27,3
77202,3235,7,7,0
77504,2168,21,21,0
77487,3796,66,43,23
77352,3087,13,12,1
77378,6870,53,30,23
77338,1570,7,7,0
77312,6449,37,35,2
77267,2328,5,5,0
77252,2557,3,3,0
77501,2657,8,8,0
77419,5728,41,29,12
77348,1999,8,8,0
77045,2379,14,14,0
77027,1999,17,16,1
77395,4018,5,5,0
77082,3255,9,8,1
77038,4439,9,9,0
77386,3941,12,12,0
77534,2550,11,11,0
77226,3972,27,21,6
77156,2705,13,13,0
77329,3313,3,3,0
77016,1992,16,16,0
77145,2578,5,5,0
77069,2533,14,14,0
77048,5499,39,37,2
77500,2580,6,6,0
77455,2956,18,14,4
77381,1658,3,3,0
77161,2527,10,10,0
77179,2170,1,1,0
77533,5332,26,20,6
77011,1942,7,7,0
77244,2436,5,5,0
77180,4804,5,5,0
77010,6332,13,9,4
77269,2896,15,14,1
77127,5432,27,6,21
77003,2499,2,2,0
77104,2338,6,5,1
77207,1167,1,1,0
77165,2553,5,5,0
77359,5081,24,16,8
77195,3426,6,6,0
77520,2581,5,5,0
77060,3305,17,17,0
77007,2596,3,3,0
77412,4683,4,4,0
77266,2922,6,6,0
77086,3238,13,11,2
77471,4348,6,4,2
77088,2557,34,31,3
77081,2553,6,5,1
77035,1805,12,12,0
77439,2486,9,9,0
77531,2068,24,24,0
77138,3025,10,10,0
77220,2378,4,4,0
77177,3440,11,10,1
77004,3273,5,4,1
77119,2571,2,2,0
77184,2252,11,11,0
77302,2625,14,13,1
77001,3111,7,7,0
77054,1921,6,6,0
77178,1911,8,6,2
77022,5456,29,26,3
77279,2089,13,12,1
77044,2164,11,10,1
77442,3920,12,10,2
77473,2193,5,5,0
77297,1415,3,3,0
77110,1628,4,4,0
77370,2299,9,9,0
77164,2677,4,4,0
77050,1712,5,5,0
77328,5439,10,10,0
77172,2068,5,5,0
77387,1966,10,10,0
77477,2494,10,9,1
77426,3290,4,4,0
77194,2660,1,1,0
77071,1756,7,7,0
77115,2868,5,5,0
77493,2412,7,7,0
77188,3747,11,9,2
77435,10284,7,7,0
77425,5775,8,8,0
77457,3420,13,11,2
77245,1951,6,6,0
77410,3209,3,3,0
77133,2071,6,6,0
77052,2969,4,4,0
77428,2766,5,5,0
77516,1973,5,5,0
77198,2168,2,2,0
77046,1710,3,3,0
77354,2903,5,5,0
77158,2111,1,1,0
77313,612,2,2,0
77029,2806,1,1,0
77136,2327,1,1,0
77253,4652,3,3,0
77200,1786,1,1,0
77295,3651,1,1,0
77284,3763,391,84,307
77464,5288,110,57,53
77243,7358,215,77,138
77449,5241,73,15,58
77330,3565,61,40,21
77513,3500,49,28,21
77131,3850,174,67,107
77307,4712,164,35,129
77155,4343,39,31,8
77315,4641,43,31,12
77237,5115,10,10,0
77108,7899,382,143,239
77058,5230,246,67,179
77474,5929,30,30,0
77468,5617,164,68,96
77413,4315,29,27,2
77335,3373,18,16,2
77241,2994,14,9,5
77153,3477,110,63,47
77121,4315,26,17,9
77420,3707,33,25,8
77233,2298,7,5,2
77292,3516,9,8,1
77309,2696,15,13,2
77118,4763,122,63,59
77259,3662,26,17,9
77139,9215,56,38,18
77294,3823,117,78,39
77479,4971,94,38,56
77083,4190,158,62,96
77258,3747,77,5,72
77240,1965,28,27,1
77349,3561,53,45,8
77276,3227,33,29,4
77111,4883,80,28,52
77171,4019,78,59,19
77490,2299,3,3,0
77421,2991,8,8,0
77101,2107,5,5,0
77327,2354,54,38,16
77347,2557,13,11,2
77015,1750,1,1,0
77343,3118,7,7,0
77182,2716,53,30,23
77514,6677,240,96,144
77509,4047,18,18,0
77355,2115,3,3,0
77363,3294,17,12,5
77360,3723,7,7,0
77209,4708,10,10,0
77169,3783,57,15,42
77508,4570,10,9,1
77192,3846,52,28,24
77320,2815,53,50,3
77018,11177,61,35,26
77085,4100,32,16,16
77379,3277,115,38,77
77183,4634,122,63,59
77510,4369,15,8,7
77529,2696,16,16,0
77231,3133,5,5,0
77382,3553,54,42,12
77142,7661,51,24,27
77132,3555,29,23,6
77405,2217,23,23,0
77201,2534,4,3,1
77095,3323,14,12,2
77238,2798,55,46,9
77483,2553,21,15,6
77376,3398,11,10,1
77147,2091,10,10,0
77181,4368,40,14,26
77437,2945,27,25,2
77344,3337,20,20,0
77203,9140,13,12,1
77078,2534,20,20,0
77076,1689,6,6,0
77371,2570,35,32,3
77193,1769,5,5,0
77336,3597,9,7,2
77063,3552,14,14,0
77519,2019,18,14,4
77400,3058,28,28,0
77404,2125,15,14,1
77337,3499,69,16,53
77199,3335,23,20,3
77227,1591,9,9,0
77268,4616,92,47,45
77042,2685,36,29,7
77459,1867,13,13,0
77319,1608,2,2,0
77094,3751,3,1,2
77331,1654,6,5,1
77117,1185,14,12,2
77098,1622,2,2,0
77223,2741,3,3,0
77214,3935,8,8,0
77429,1634,10,10,0
77521,3656,25,25,0
77393,3478,22,17,5
77496,2012,2,2,0
77475,4335,50,35,15
77398,1651,12,12,0
77332,2872,2,2,0
77126,2446,15,15,0
77057,2063,10,10,0
77257,2419,22,13,9
77089,2247,8,8,0
77154,3906,16,14,2
77401,2106,15,15,0
77270,3797,10,10,0
77221,46789,18,6,12
77159,1915,25,24,1
77358,39025,41,4,37
77174,1916,7,7,0
77176,3017,34,31,3
77051,1856,22,13,9
77219,6041,44,40,4
77451,2431,9,7,2
77430,2855,64,62,2
77311,1877,9,7,2
77322,3579,24,18,6
77406,1990,7,7,0
77438,3568,45,24,21
77415,1964,10,10,0
77043,5122,8,6,2
77260,2722,8,8,0
77236,1694,5,5,0
77434,2893,12,12,0
77418,10796,13,13,0
77277,3018,26,23,3
77075,5393,15,13,2
77141,3674,11,9,2
77469,8516,26,17,9
77019,2188,6,6,0
77372,3996,42,28,14
77135,2246,15,15,0
77055,7555,47,9,38
77433,4516,29,28,1
77062,4061,4,2,2
77167,1947,6,6,0
77143,3391,31,23,8
77196,3507,6,5,1
77239,2205,20,17,3
77414,1928,6,6,0
77208,3125,12,9,3
77073,2061,6,6,0
77456,1950,13,13,0
77049,2970,10,10,0
77116,3213,21,13,8
77047,3345,16,15,1
77234,4329,10,10,0
77125,3661,14,13,1
77323,3604,9,5,4
77262,1940,4,4,0
77392,3387,5,5,0
77023,3444,6,6,0
77077,3551,7,6,1
77084,4063,17,13,4
77416,2283,3,3,0
77030,1695,6,6,0
77229,3642,12,8,4
77272,1833,6,6,0
77385,7251,25,21,4
77408,3736,4,4,0
77235,2854,5,5,0
77366,2715,3,3,0
77527,3067,9,7,2
77106,1972,8,8,0
77278,3881,1,1,0
77129,2143,8,8,0
77031,2876,4,4,0
77318,2750,17,15,2
77109,1490,14,12,2
77467,1212,1,1,0
77137,1745,5,5,0
77515,3155,6,6,0
77008,2668,3,3,0
77128,4284,27,27,0
77280,2400,6,6,0
77212,6979,5,5,0
77444,1955,2,2,0
77368,1992,4,4,0
77345,1616,11,11,0
77365,2281,6,6,0
77025,2020,11,11,0
77446,2117,6,6,0
77148,2190,13,10,3
77093,3439,8,8,0
77283,2241,10,10,0
77522,2073,2,2,0
77523,1805,3,3,0
77478,2896,17,14,3
77162,2058,10,10,0
77308,3597,8,8,0
77511,3208,10,6,4
77432,1870,10,10,0
77512,2331,18,18,0
77273,3476,12,12,0
77298,2775,4,4,0
77403,2142,3,3,0
77341,1557,4,4,0
77113,2659,5,5,0
77397,2589,23,22,1
77300,2323,9,9,0
77507,1752,5,5,0
77466,6748,7,7,0
77517,5077,18,17,1
77287,1460,8,8,0
77369,2644,7,7,0
77091,3854,1,1,0
77228,1517,3,3,0
77301,602,4,4,0
77012,1466,2,2,0
77124,4002,11,10,1
77163,2997,2,1,1
77530,1764,2,2,0
77325,1188,3,3,0
77066,2204,3,3,0
77367,2317,2,2,0
77321,1429,4,3,1
77361,3001,5,5,0
77505,3144,3,3,0
77013,1932,3,3,0
77448,2500,9,7,2
77472,4421,10,9,1
77486,2213,6,6,0
77146,4233,10,10,0
77526,3198,2,2,0
77173,2253,4,3,1
77440,2670,9,9,0
77250,1988,2,2,0
77072,1249,2,2,0
77411,1875,6,6,0
77492,1686,2,2,0
77070,1850,6,6,0
77032,1986,5,5,0
77289,2000,1,1,0
77357,3263,5,5,0
77460,693,1,0,1
77144,2149,7,7,0
77364,1432,2,2,0
77525,3307,4,4,0
77005,3414,27,18,9
77388,2329,12,12,0
77436,2558,14,14,0
77291,4644,5,5,0
77002,6513,13,13,0
77150,3229,4,4,0
77026,1523,2,2,0
77123,3248,3,3,0
77218,2020,1,1,0
77303,1253,1,1,0
77310,1161,2,2,0
77274,2305,6,4,2
77206,2604,2,2,0
77247,2399,5,5,0
77157,1586,7,7,0
77264,2368,9,9,0
77087,2031,1,1,0
77286,2179,1,1,0
77134,1699,3,3,0
77454,1769,4,4,0
77248,4121,9,9,0
77423,2182,5,5,0
77187,2521,10,10,0
77391,1680,2,2,0
77020,2359,12,12,0
77314,2449,4,4,0
77080,2161,4,4,0
77090,2025,3,3,0
77290,1572,13,13,0
77356,1911,3,3,0
77443,2709,6,6,0
77265,2114,12,9,3
77424,3342,3,3,0
77197,2344,1,1,0
77380,2142,6,6,0
77402,1738,4,4,0
77130,2557,2,2,0
77224,7256,5,5,0
77242,2348,5,5,0
77059,3439,1,1,0
77498,3675,2,2,0
77383,2211,4,4,0
77281,2304,3,3,0
77120,2586,1,1,0
77232,2476,6,6,0
77205,2449,1,1,0
77033,1449,1,1,0
77461,1688,1,1,0
77190,1556,2,2,0
77476,2109,4,4,0
77151,1667,5,5,0
77484,3222,1,1,0
77225,228,1,1,0
77024,2313,3,3,0
77524,3937,3,3,0
77275,2855,2,2,0
77140,1500,1,1,0
77263,2930,1,1,0
77036,2486,2,2,0
77481,1645,1,1,0
78354,2941,25,21,4
78133,6631,47,18,29
78517,5234,177,57,120
78107,2736,23,23,0
78029,2933,65,25,40
78646,9150,532,54,478
78208,3133,152,46,106
78220,4022,49,28,21
78551,10914,314,51,263
78642,5991,89,40,49
78621,3522,146,25,121
78650,12391,117,52,65
78334,5196,14,14,0
